image,label,score,x1,y1,x2,y2,gemini_3_single_q1,gemini_3_single_q2,gemini_3_single_q3,gemini_3_couple_q1,gemini_3_couple_q2,gemini_3_couple_q3,gemini_3_group_q1,gemini_3_group_q2,gemini_3_group_q3
image_43_jpg.rf.d86619e766120e5aaf0f8d07c9dd2cda.jpg,electric kettle,0.1628613322973251,362.04241943359375,210.689697265625,597.9957275390625,578.5204467773438,Is the stainless steel interior well-maintained and clean enough for me to trust boiling water for my instant noodles?,Does this kettle have a quick-boil feature or auto-shutoff so I can make a fast cup of tea while rushing to get ready?,"Since the body is metal, does the handle stay cool enough to pour a?","Does the kettle hold enough water to fill two large travel mugs at once, or will we need to boil it twice?",Is the boiling noise quiet enough that one of us can make early morning coffee without waking the other up?,Is that spout design precise enough to pour into narrow water bottles without spilling hot water on the counter?,Is the capacity large enough to prepare hot water for instant oatmeal or hot chocolate for the whole family in one go?,"Since the exterior looks like uninsulated stainless steel, does it get too hot to leave on the counter near curious kids?",Does the lid open wide enough to easily refill it from the tap when we need to boil multiple batches for a group breakfast?
image_32_jpg.rf.72892be5071cc65196cb5bbb38bc4512.jpg,electric kettle,0.1044237539172172,214.4636688232422,245.83740234375,356.82733154296875,448.1514892578125,Is that stainless steel kettle quick to boil just enough water for a?,Can I easily reach everything I need while bathing alone?,Is the tub slip-resistant for safety when showering solo?,Does the kettle hold enough water to fill two large travel mugs at once before we head out for the day?,Is the kettle quiet when boiling so one of us can make tea early without waking the other?,"Since there's a coffee machine next to it, is the kettle fast enough so we can enjoy our different hot drinks together?","Does that metal exterior get very hot to the touch, which might be a safety concern for our children?",Is the capacity large enough (looks like 1.5 liters) to make instant oatmeal or cup noodles for the whole family?,"Does the kettle feel sturdy on its base, or is it flimsy given how frequently our group will be using it?"
image_75_jpg.rf.45f7e828d7f28c0f0b9ba53230fa6605.jpg,electric kettle,0.2158689498901367,538.365478515625,347.4501953125,589.0572509765625,423.8499450683594,"Since it has two small side handles instead of one large grip, is it awkward for one person to lift and pour safely?","Is that distressed white texture a deliberate design choice, or does the kettle look worn out and unclean in person?",It looks quite tall and heavy; is it overkill if I just want to boil a small amount of water for a?,"Does this rustic ceramic style add to the room's charm, or does it feel dated and grimier than a standard appliance?",Is the capacity large enough for us to make two large mugs of tea at once without refilling?,"Are the handles insulated, or do we need to worry about burning our hands when making our morning drinks?","Since it looks like breakable ceramic, is it sturdy enough to be safe in a room with energetic children?","Does the exterior get dangerously hot to the touch, which could be a hazard for the kids?",Is the internal volume sufficient to prepare quick breakfasts like oatmeal for the whole family in one go?
image_22_jpg.rf.4497b908c343c60f1d27b666dd8d5af4.jpg,electric kettle,0.1014977246522903,403.80670166015625,217.53114318847656,633.5526123046875,416.93353271484375,I see the water gauge has cup markings; is the minimum fill low enough to just boil one quick cup without wasting water?,Is this Philips kettle clean and efficient enough for a solo traveler relying on it for instant oatmeal or cup noodles in the room?,Does the kettle boil fast so I can make a quick coffee and head out for my meetings or sightseeing?,Does the kettle look well-maintained and free of limescale so we can enjoy a nice cup of tea together in the morning?,Is the water level window clear enough for us to easily measure out exactly two large mugs worth of water?,"Since it is a plastic model, does it impart any plastic taste to the water that might ruin our morning coffee?","With that ""MAX 1.7L"" line clearly visible, is the capacity large enough to make hot drinks or instant soups for the whole family in one go?",Is the handle sturdy and comfortable to hold when the kettle is filled to the absolute maximum for a group breakfast?,Does the lid open wide enough to make it easy to refill frequently from the tap when making multiple rounds of drinks?
image_82_jpg.rf.d68900600c60c929f312d4a9fa54a87c.jpg,electric kettle,0.1382399648427963,203.17559814453125,27.667598724365234,430.8992004394531,522.4929809570312,Does this glass kettle boil water quickly enough for a rushed morning coffee before I head out?,"Since the body is clear glass, is it easy to see if the interior has been kept clean and free of residue?",Is that blue LED light disturbing if I want to boil water late at night in a studio-style room?,Does the kettle hold enough water to fill two large travel mugs simultaneously without needing a refill?,Is the boiling noise quiet enough that I can make tea without waking my partner up?,It looks like a nice Oster model; does it feel sturdy and high-quality for our weekend stay?,Is the capacity large enough (around 1.7 liters) to make instant oatmeal and hot cocoa for a family of four at once?,"Since the body is glass and gets hot, is the cord short enough to keep it safely out of reach of children?",Does it take a long time to heat up when filled to the max line for a whole group's breakfast?
image_82_jpg.rf.d68900600c60c929f312d4a9fa54a87c.jpg,electric kettle,0.1549088209867477,204.4579315185547,194.17105102539065,426.37841796875,522.8888549804688,"Since the body is glass, is the kettle kept clean of hard water stains or residue?","Does the blue LED light stay on all night, or does it turn off when the water is done boiling?",Is it possible to boil just a small amount of water quickly for a?,Is the kettle quiet enough to use in the morning without waking up my partner?,Is the capacity large enough to fill two large travel mugs with hot water at once?,Does the modern glass and stainless steel look feel premium and hygienic?,Is this a full-sized 1.7L kettle that can handle making oatmeal or cocoa for the whole family at once?,"Since the exterior is glass rather than insulated plastic, does it get too hot for children to be around?",Does the kettle boil fast enough to handle back-to-back rounds of hot drinks for a larger group?
image_79_jpg.rf.49ac0f635481617ccf8fb1ce9e5b47cf.jpg,electric kettle,0.1293592900037765,98.72699737548828,309.6196594238281,141.0452423095703,353.04010009765625,Is the stainless steel interior clean and well-maintained so I can trust making my morning coffee in it?,Does the kettle boil water quickly enough for a fast convenient drink before I head out for the day?,"Is that the only mug provided on the tray, or are there extras in case I need a clean one later?",Does this kettle hold enough water to fill two large mugs at once so we can enjoy our tea together?,Is the appliance quiet enough that one of us can make a hot drink without waking the other up?,"Are there ample tea and coffee supplies provided on that tray for two people, or should we bring our own?",Is the capacity large enough to prepare instant oatmeal or noodles for the kids without boiling water multiple times?,"Since the exterior is metal, does it get too hot to the touch, which might be a safety concern for children?",Is the wooden tray sturdy and movable so we can relocate the tea station to a higher shelf away from little hands?
image_79_jpg.rf.49ac0f635481617ccf8fb1ce9e5b47cf.jpg,electric kettle,0.1297444701194763,327.4657897949219,316.5482177734375,369.1244812011719,362.0984497070313,Is this stainless steel vessel too bulky to handle easily if I just want to boil a?,Can I easily reach everything I need while bathing alone?,Is the tub slip-resistant for safety when showering solo?,Is this pot large enough to boil water for two cups of tea and a pair of instant noodle bowls for a late-night snack?,Does the glass lid fit tightly to keep water hot if one of us wakes up later than the other?,Is the appliance quiet when heating so I don't disturb my partner while making early morning coffee?,That looks like a high-capacity vessel; can it boil enough water for a family of four to have oatmeal and hot chocolate at once?,Do the side handles stay cool to the touch so I can safely move it when it's full of boiling water near the kids?,Is the stainless steel construction sturdy enough to handle constant use for heating baby bottles or sanitizing pacifiers?
image_156_jpg.rf.1f68aef6ecbd2f53e450539c587dd81d.jpg,electric kettle,0.3474845588207245,180.56149291992188,178.00119018554688,430.6932373046875,495.90277099609375,"Since the kettle looks quite substantial, does it boil water quickly if I just need a quick cup of coffee before a meeting?",Is that removable metal lid easy to take off and secure properly when I'm filling it up by myself?,"Does the kettle take up a lot of space on the counter, or is there still room to set up a laptop or organize my things?",The image shows two mugs ready to go—does the kettle hold enough water to fill both of those large cups completely without needing a refill?,"Since the kettle sits on a separate base, is the body cordless so we can easily carry it to the table for a relaxed breakfast?",Is this model quiet enough that making an early morning tea won't wake up my partner sleeping in the same room?,Does that wide dome shape mean it has a large enough capacity to make oatmeal or hot chocolate for the whole family at once?,"With that metal exterior finish, does the outside get dangerously hot to the touch, which might be a worry with kids around?",Is the spout designed well enough to pour large amounts of hot water safely without splashing or dripping?
image_156_jpg.rf.1f68aef6ecbd2f53e450539c587dd81d.jpg,electric kettle,0.1294550746679306,485.4238586425781,238.0951232910156,640.5028686523438,488.7852783203125,Is this a compact 2-slice model that is quick and easy for making a simple solo breakfast?,Does the retro-style browning dial allow for precise control so I don't burn my food?,"Is the appliance clean and well-maintained, as suggested by the pristine white finish?",Are the slots wide enough to accommodate bagels or thick bread for a romantic breakfast in bed?,Does the stylish design of this toaster suggest the rest of the room's amenities are equally high-quality?,"Since it only has two slots, does it toast fast enough for us to both eat warm food at the same time?","With only two slots visible, will preparing breakfast for the whole family create a bottleneck in the morning?","Does the metal exterior get hot to the touch, which might be a safety concern for small children?","Is this the only cooking appliance provided, or is the kitchenette fully stocked for preparing family meals?"
