image,label,score,x1,y1,x2,y2
image_148_jpg.rf.6018f9896c314d4407f5c52eb001ddc5.jpg,tv,0.5955065488815308,355.1821594238281,108.24012756347656,457.341796875,179.04931640625
image_154_jpg.rf.952252c3e4295b18c6771be3229509e5.jpg,tv,0.24052198231220245,349.6998596191406,205.1996307373047,412.11004638671875,255.67742919921875
image_29_jpg.rf.4b3ca788de113a88d3a154d9e45c17ed.jpg,tv,0.16206024587154388,177.96409606933594,169.9280242919922,262.63458251953125,242.55438232421875
image_151_jpg.rf.09bab6bbf7ffba6ae5e9a8eba24169ed.jpg,tv,0.10223608464002609,159.65553283691406,172.12660217285156,249.1155242919922,261.0980224609375
image_237_jpg.rf.8c0eccd8e65bfd01f67b69cc221936a7.jpg,tv,0.14929501712322235,182.88925170898438,236.2112274169922,266.0457763671875,300.6134338378906
image_85_jpg.rf.33bdda71412a80f518a1548cb72a9d54.jpg,tv,0.28204044699668884,332.181396484375,138.79769897460938,450.8896484375,215.37088012695312
image_196_jpg.rf.6055f05a4da78678fe06bac48f547d95.jpg,tv,0.13965444266796112,1.3562870025634766,62.78894805908203,155.4281463623047,222.789794921875
image_87_jpg.rf.277d1b0002a58494e51ecaf7289c6ec0.jpg,tv,0.2969913184642792,0.03803730010986328,3.50830078125,102.64842987060547,193.34886169433594
image_233_jpg.rf.bd22740552256cddbbffe841d03f3aff.jpg,tv,0.11727678775787354,509.1500549316406,88.76148986816406,579.042236328125,215.95338439941406
image_233_jpg.rf.bd22740552256cddbbffe841d03f3aff.jpg,tv,0.10121820867061615,415.60626220703125,126.31320190429688,442.9071350097656,179.13363647460938
image_122_jpg.rf.16fd6c56315c68564048d6a5f323e035.jpg,tv,0.1276562660932541,-0.205078125,194.64602661132812,60.29151916503906,299.626708984375
image_122_jpg.rf.16fd6c56315c68564048d6a5f323e035.jpg,tv,0.45426443219184875,-0.7332634925842285,194.4134521484375,58.43484878540039,300.91461181640625
image_58_jpg.rf.3a6a7eb9f34fed24dd37fe36aa95a72c.jpg,tv,0.2940194308757782,247.36099243164062,183.47744750976562,373.193359375,279.3821105957031
image_43_jpg.rf.4eadd68de3251a1f4b19bb974930fbad.jpg,tv,0.20416906476020813,503.6900329589844,89.65167236328125,634.7115478515625,314.46783447265625
image_44_jpg.rf.c7b513467efa196ee5d37801c65ede91.jpg,tv,0.20920421183109283,43.679710388183594,56.784095764160156,126.82832336425781,181.41134643554688
image_230_jpg.rf.2a8785e831a23eb73f26c2262430f002.jpg,tv,0.10671607404947281,581.6546020507812,31.344186782836914,640.5578002929688,253.4893798828125
image_155_jpg.rf.d1017bc81ff4deb4430b9e1300148ee7.jpg,tv,0.476006418466568,28.364891052246094,196.75608825683594,111.6103515625,246.26080322265625
image_155_jpg.rf.d1017bc81ff4deb4430b9e1300148ee7.jpg,tv,0.15961569547653198,304.5042724609375,240.49722290039062,355.0478820800781,275.28192138671875
image_119_jpg.rf.0bb8c849e64ec8f0e0e231c29e9448fc.jpg,tv,0.24223926663398743,76.53881072998047,90.63221740722656,177.733642578125,178.6830291748047
image_32_jpg.rf.f92a383816d5222a36cfc6e5274e4a52.jpg,tv,0.5482564568519592,158.01275634765625,195.3813934326172,241.14488220214844,247.20350646972656
image_158_jpg.rf.768846eaff5dfca5c8cb205a2ea4daff.jpg,tv,0.16973015666007996,499.71533203125,221.6505126953125,572.1475830078125,289.6701965332031
image_84_jpg.rf.96ab8c12ab36a7176daebb48e50f11ab.jpg,tv,0.329838365316391,2.7729415893554688,19.577322006225586,171.8867645263672,177.25308227539062
a-beautiful-interior-of-a-room-with-a-large-plasma-tv-on-the-wall-the-room-has-a-cozy-ambiance-with-comfortable-furniture-including-a-sofa-armchairs-and-a-coffee-table-generative-ai_774778-1038_jpg.rf.f50291261cae68543d581babb17d3d8c.jpg,tv,0.1352861076593399,200.58062744140625,120.165283203125,434.53570556640625,268.0164794921875
image_78_jpg.rf.939888a965d169e54d62be270073ce61.jpg,tv,0.168482705950737,63.64019775390625,200.30967712402344,186.89735412597656,301.80078125
image_80_jpg.rf.98baa438c3161f4236334307d06d2f5a.jpg,tv,0.1756466031074524,17.29467010498047,101.12406921386719,121.13616943359375,164.6044158935547
image_147_jpg.rf.02d312575d45f211c04a14ce66bbf6b8.jpg,tv,0.21310527622699738,31.920604705810547,145.2762908935547,139.03567504882812,251.15380859375
image_107_jpg.rf.7aab295312f4995bbbbb0db9099405bc.jpg,tv,0.16438864171504974,571.5403442382812,100.35520935058594,625.8605346679688,241.0438995361328
