image,label,score,x1,y1,x2,y2
tv-on-cabinet-in-modern-living-room-with-lamp-table-flower-and-plant-on-yellow-wall-background_41470-1515_jpg.rf.3a0f47cd5c3bac86a18811fd13d03108.jpg,Wall-mounted flat-screen TV in a hotel.,0.10058210790157318,199.25326538085938,148.98866271972656,442.08905029296875,310.3783264160156
image_148_jpg.rf.6018f9896c314d4407f5c52eb001ddc5.jpg,Wall-mounted flat-screen TV in a hotel.,0.2530713379383087,355.1821594238281,108.24012756347656,457.341796875,179.04931640625
image_154_jpg.rf.952252c3e4295b18c6771be3229509e5.jpg,Wall-mounted flat-screen TV in a hotel.,0.1712244600057602,349.6998596191406,205.1996307373047,412.11004638671875,255.67742919921875
image_7_jpg.rf.6954781c2733a629095272f3ddddd30b.jpg,Wall-mounted flat-screen TV in a hotel.,0.15633369982242584,312.5209655761719,-4.6285271644592285,459.5942687988281,158.91046142578125
image_29_jpg.rf.4b3ca788de113a88d3a154d9e45c17ed.jpg,Wall-mounted flat-screen TV in a hotel.,0.13150079548358917,210.3101348876953,79.81101989746094,289.70458984375,138.49378967285156
image_29_jpg.rf.4b3ca788de113a88d3a154d9e45c17ed.jpg,Wall-mounted flat-screen TV in a hotel.,0.14105066657066345,177.96409606933594,169.9280242919922,262.63458251953125,242.55438232421875
image_151_jpg.rf.09bab6bbf7ffba6ae5e9a8eba24169ed.jpg,Wall-mounted flat-screen TV in a hotel.,0.12793685495853424,159.65553283691406,172.12660217285156,249.1155242919922,261.0980224609375
image_218_jpg.rf.7db1334070814d82b031b7ec46e56d31.jpg,Wall-mounted flat-screen TV in a hotel.,0.12022359669208527,-0.7267665863037109,43.67759323120117,119.92923736572266,318.0700378417969
image_85_jpg.rf.33bdda71412a80f518a1548cb72a9d54.jpg,Wall-mounted flat-screen TV in a hotel.,0.12053977698087692,330.30224609375,135.74398803710938,463.2101745605469,218.0211944580078
image_85_jpg.rf.33bdda71412a80f518a1548cb72a9d54.jpg,Wall-mounted flat-screen TV in a hotel.,0.1579589545726776,80.28224182128906,130.5511932373047,193.26275634765625,187.7666473388672
image_85_jpg.rf.33bdda71412a80f518a1548cb72a9d54.jpg,Wall-mounted flat-screen TV in a hotel.,0.2959373891353607,332.181396484375,138.79769897460938,450.8896484375,215.37088012695312
image_196_jpg.rf.6055f05a4da78678fe06bac48f547d95.jpg,Wall-mounted flat-screen TV in a hotel.,0.13857458531856537,1.3562870025634766,62.78894805908203,155.4281463623047,222.789794921875
image_87_jpg.rf.277d1b0002a58494e51ecaf7289c6ec0.jpg,Wall-mounted flat-screen TV in a hotel.,0.26825830340385437,0.03803730010986328,3.50830078125,102.64842987060547,193.34886169433594
image_233_jpg.rf.bd22740552256cddbbffe841d03f3aff.jpg,Wall-mounted flat-screen TV in a hotel.,0.1061549112200737,509.1500549316406,88.76148986816406,579.042236328125,215.95338439941406
image_122_jpg.rf.16fd6c56315c68564048d6a5f323e035.jpg,Wall-mounted flat-screen TV in a hotel.,0.24618354439735413,-0.7332634925842285,194.4134521484375,58.43484878540039,300.91461181640625
image_58_jpg.rf.3a6a7eb9f34fed24dd37fe36aa95a72c.jpg,Wall-mounted flat-screen TV in a hotel.,0.3595522344112396,247.36099243164062,183.47744750976562,373.193359375,279.3821105957031
image_43_jpg.rf.4eadd68de3251a1f4b19bb974930fbad.jpg,Wall-mounted flat-screen TV in a hotel.,0.14336241781711578,503.6900329589844,89.65167236328125,634.7115478515625,314.46783447265625
image_44_jpg.rf.c7b513467efa196ee5d37801c65ede91.jpg,Wall-mounted flat-screen TV in a hotel.,0.20436502993106842,43.679710388183594,56.784095764160156,126.82832336425781,181.41134643554688
image_36_jpg.rf.0d28f7cfb1e8e19f541a48473c9f66e1.jpg,Wall-mounted flat-screen TV in a hotel.,0.14577007293701172,410.44635009765625,7.806286811828613,641.9778442382812,204.48126220703125
image_36_jpg.rf.0d28f7cfb1e8e19f541a48473c9f66e1.jpg,Wall-mounted flat-screen TV in a hotel.,0.10380297154188156,397.3963928222656,0.7805585861206055,638.3645629882812,205.88526916503906
image_155_jpg.rf.d1017bc81ff4deb4430b9e1300148ee7.jpg,Wall-mounted flat-screen TV in a hotel.,0.13132216036319733,28.364891052246094,196.75608825683594,111.6103515625,246.26080322265625
image_119_jpg.rf.0bb8c849e64ec8f0e0e231c29e9448fc.jpg,Wall-mounted flat-screen TV in a hotel.,0.22214031219482422,76.53881072998047,90.63221740722656,177.733642578125,178.6830291748047
image_32_jpg.rf.f92a383816d5222a36cfc6e5274e4a52.jpg,Wall-mounted flat-screen TV in a hotel.,0.22689568996429443,158.01275634765625,195.3813934326172,241.14488220214844,247.20350646972656
image_84_jpg.rf.96ab8c12ab36a7176daebb48e50f11ab.jpg,Wall-mounted flat-screen TV in a hotel.,0.3835529386997223,2.7729415893554688,19.577322006225586,171.8867645263672,177.25308227539062
a-beautiful-interior-of-a-room-with-a-large-plasma-tv-on-the-wall-the-room-has-a-cozy-ambiance-with-comfortable-furniture-including-a-sofa-armchairs-and-a-coffee-table-generative-ai_774778-1038_jpg.rf.f50291261cae68543d581babb17d3d8c.jpg,Wall-mounted flat-screen TV in a hotel.,0.14788922667503357,200.58062744140625,120.165283203125,434.53570556640625,268.0164794921875
image_80_jpg.rf.98baa438c3161f4236334307d06d2f5a.jpg,Wall-mounted flat-screen TV in a hotel.,0.15659722685813904,17.29467010498047,101.12406921386719,121.13616943359375,164.6044158935547
image_147_jpg.rf.02d312575d45f211c04a14ce66bbf6b8.jpg,Wall-mounted flat-screen TV in a hotel.,0.17907333374023438,31.920604705810547,145.2762908935547,139.03567504882812,251.15380859375
image_107_jpg.rf.7aab295312f4995bbbbb0db9099405bc.jpg,Wall-mounted flat-screen TV in a hotel.,0.10215143114328384,573.1353149414062,40.518924713134766,592.7745971679688,103.6881332397461
image_107_jpg.rf.7aab295312f4995bbbbb0db9099405bc.jpg,Wall-mounted flat-screen TV in a hotel.,0.10473079979419708,572.0699462890625,99.87883758544922,626.4766235351562,241.8839874267578
image_107_jpg.rf.7aab295312f4995bbbbb0db9099405bc.jpg,Wall-mounted flat-screen TV in a hotel.,0.29831087589263916,571.8392333984375,100.64275360107422,623.1188354492188,241.1459197998047
