image,label,score,x1,y1,x2,y2
image_246_jpg.rf.bf654f9bea58522d45bd35f379a46590.jpg,"Wall-mounted mirror in hotel room or bathroom, framed or round.",0.16303473711013794,257.38323974609375,-7.736349105834961,371.8577880859375,272.3477783203125
image_246_jpg.rf.bf654f9bea58522d45bd35f379a46590.jpg,"Wall-mounted mirror in hotel room or bathroom, framed or round.",0.10611787438392639,251.8075714111328,129.08319091796875,377.79180908203125,274.500244140625
image_246_jpg.rf.bf654f9bea58522d45bd35f379a46590.jpg,"Wall-mounted mirror in hotel room or bathroom, framed or round.",0.2640881836414337,250.03265380859375,145.36737060546875,282.47808837890625,252.7610626220703
image_246_jpg.rf.bf654f9bea58522d45bd35f379a46590.jpg,"Wall-mounted mirror in hotel room or bathroom, framed or round.",0.38710060715675354,250.87362670898438,197.89993286132812,282.3146667480469,253.67408752441406
image_246_jpg.rf.bf654f9bea58522d45bd35f379a46590.jpg,"Wall-mounted mirror in hotel room or bathroom, framed or round.",0.14858098328113556,575.3399047851562,107.63067626953125,592.6735229492188,372.8311767578125
image_246_jpg.rf.bf654f9bea58522d45bd35f379a46590.jpg,"Wall-mounted mirror in hotel room or bathroom, framed or round.",0.1344180405139923,47.788246154785156,117.1788330078125,63.515098571777344,371.6893310546875
image_6_jpg.rf.5928fc1c05757811bf00692239e4d68d.jpg,"Wall-mounted mirror in hotel room or bathroom, framed or round.",0.13249948620796204,568.4453125,106.41605377197266,594.6714477539062,330.65618896484375
image_6_jpg.rf.5928fc1c05757811bf00692239e4d68d.jpg,"Wall-mounted mirror in hotel room or bathroom, framed or round.",0.12070320546627045,316.4490966796875,257.50164794921875,334.5508117675781,278.835693359375
image_6_jpg.rf.5928fc1c05757811bf00692239e4d68d.jpg,"Wall-mounted mirror in hotel room or bathroom, framed or round.",0.1911206692457199,567.1752319335938,42.52641677856445,618.02880859375,332.6397705078125
image_179_jpg.rf.2046e017069821bdb6bfbb1423ec8b18.jpg,"Wall-mounted mirror in hotel room or bathroom, framed or round.",0.16610920429229736,283.46636962890625,50.85685729980469,457.1495361328125,347.17083740234375
image_13_jpg.rf.43c588bd000b72d6d9552f97c2f42db5.jpg,"Wall-mounted mirror in hotel room or bathroom, framed or round.",0.1402982920408249,-1.5800690650939941,96.31844329833984,74.21659851074219,365.8523254394531
image_13_jpg.rf.43c588bd000b72d6d9552f97c2f42db5.jpg,"Wall-mounted mirror in hotel room or bathroom, framed or round.",0.1757945567369461,533.1267700195312,70.57621765136719,638.43212890625,362.70208740234375
image_114_jpg.rf.518343caea84887259cea3d8eee11a21.jpg,"Wall-mounted mirror in hotel room or bathroom, framed or round.",0.11992442607879639,522.7200317382812,-0.7365226745605469,622.52783203125,98.40242004394531
